replicate	comparison	metric	estimate
567	same_identifier_different_label	marker_jaccard	0.0847962218574173
567	different_identifier_matched_control	marker_jaccard	0.002684479498995628
568	same_label_same_identifier	any_shared_marker	0.5080645161290323
568	same_label_no_accepted_identifier	any_shared_marker	0.5564516129032258
568	same_identifier_different_label	any_shared_marker	0.40725806451612906
568	different_identifier_matched_control	any_shared_marker	0.012096774193548387
568	same_label_same_identifier	marker_jaccard	0.12108102964661312
568	same_label_no_accepted_identifier	marker_jaccard	0.14184584792794122
568	same_identifier_different_label	marker_jaccard	0.07182042505512619
568	different_identifier_matched_control	marker_jaccard	0.002461799660441426
569	same_label_same_identifier	any_shared_marker	0.45564516129032256
569	same_label_no_accepted_identifier	any_shared_marker	0.5040322580645161
569	same_identifier_different_label	any_shared_marker	0.4435483870967742
569	different_identifier_matched_control	any_shared_marker	0.008064516129032258
569	same_label_same_identifier	marker_jaccard	0.1051209543145027
569	same_label_no_accepted_identifier	marker_jaccard	0.13799304587360958
569	same_identifier_different_label	marker_jaccard	0.08744755468545791
569	different_identifier_matched_control	marker_jaccard	0.0009600614439324117
570	same_label_same_identifier	any_shared_marker	0.4717741935483871
570	same_label_no_accepted_identifier	any_shared_marker	0.5524193548387096
570	same_identifier_different_label	any_shared_marker	0.46774193548387094
570	different_identifier_matched_control	any_shared_marker	0.016129032258064516
570	same_label_same_identifier	marker_jaccard	0.11385917509909445
570	same_label_no_accepted_identifier	marker_jaccard	0.14427318230265027
570	same_identifier_different_label	marker_jaccard	0.08728183317841762
570	different_identifier_matched_control	marker_jaccard	0.003689589979912561
571	same_label_same_identifier	any_shared_marker	0.4798387096774194
571	same_label_no_accepted_identifier	any_shared_marker	0.5645161290322581
571	same_identifier_different_label	any_shared_marker	0.4475806451612903
571	different_identifier_matched_control	any_shared_marker	0.012096774193548387
571	same_label_same_identifier	marker_jaccard	0.10701721068465768
571	same_label_no_accepted_identifier	marker_jaccard	0.1306329047785399
571	same_identifier_different_label	marker_jaccard	0.08742815204508753
571	different_identifier_matched_control	marker_jaccard	0.002144137224782386
572	same_label_same_identifier	any_shared_marker	0.5120967741935484
572	same_label_no_accepted_identifier	any_shared_marker	0.5282258064516129
572	same_identifier_different_label	any_shared_marker	0.42338709677419356
572	different_identifier_matched_control	any_shared_marker	0.008064516129032258
572	same_label_same_identifier	marker_jaccard	0.11146596564756082
572	same_label_no_accepted_identifier	marker_jaccard	0.141058183132264
572	same_identifier_different_label	marker_jaccard	0.07505203558037998
572	different_identifier_matched_control	marker_jaccard	0.0008142059553349876
573	same_label_same_identifier	any_shared_marker	0.5080645161290323
573	same_label_no_accepted_identifier	any_shared_marker	0.532258064516129
573	same_identifier_different_label	any_shared_marker	0.4596774193548387
573	different_identifier_matched_control	any_shared_marker	0.004032258064516129
573	same_label_same_identifier	marker_jaccard	0.12680990832942887
573	same_label_no_accepted_identifier	marker_jaccard	0.13088386660301593
573	same_identifier_different_label	marker_jaccard	0.08857875435496403
573	different_identifier_matched_control	marker_jaccard	0.00036656891495601173
574	same_label_same_identifier	any_shared_marker	0.41935483870967744
574	same_label_no_accepted_identifier	any_shared_marker	0.5604838709677419
574	same_identifier_different_label	any_shared_marker	0.47580645161290325
574	different_identifier_matched_control	any_shared_marker	0.012096774193548387
574	same_label_same_identifier	marker_jaccard	0.09076426889823352
574	same_label_no_accepted_identifier	marker_jaccard	0.14686874496762267
574	same_identifier_different_label	marker_jaccard	0.0924843670455625
574	different_identifier_matched_control	marker_jaccard	0.0017585125448028674
575	same_label_same_identifier	any_shared_marker	0.49193548387096775
575	same_label_no_accepted_identifier	any_shared_marker	0.5201612903225806
575	same_identifier_different_label	any_shared_marker	0.45161290322580644
575	different_identifier_matched_control	any_shared_marker	0.024193548387096774
575	same_label_same_identifier	marker_jaccard	0.10144588191411287
575	same_label_no_accepted_identifier	marker_jaccard	0.12818541082560087
575	same_identifier_different_label	marker_jaccard	0.08234997858456113
575	different_identifier_matched_control	marker_jaccard	0.0030120920745920748
576	same_label_same_identifier	any_shared_marker	0.5120967741935484
576	same_label_no_accepted_identifier	any_shared_marker	0.5524193548387096
576	same_identifier_different_label	any_shared_marker	0.41935483870967744
576	different_identifier_matched_control	any_shared_marker	0.016129032258064516
576	same_label_same_identifier	marker_jaccard	0.11598610480548337
576	same_label_no_accepted_identifier	marker_jaccard	0.1492717859891146
576	same_identifier_different_label	marker_jaccard	0.07502238563671201
576	different_identifier_matched_control	marker_jaccard	0.0027265745007680493
577	same_label_same_identifier	any_shared_marker	0.5483870967741935
577	same_label_no_accepted_identifier	any_shared_marker	0.5846774193548387
577	same_identifier_different_label	any_shared_marker	0.4596774193548387
577	different_identifier_matched_control	any_shared_marker	0.020161290322580645
577	same_label_same_identifier	marker_jaccard	0.13845115045772943
577	same_label_no_accepted_identifier	marker_jaccard	0.13245326839504273
577	same_identifier_different_label	marker_jaccard	0.08383884030527769
577	different_identifier_matched_control	marker_jaccard	0.0023647051872858326
578	same_label_same_identifier	any_shared_marker	0.4717741935483871
578	same_label_no_accepted_identifier	any_shared_marker	0.5524193548387096
578	same_identifier_different_label	any_shared_marker	0.42338709677419356
578	different_identifier_matched_control	any_shared_marker	0.008064516129032258
578	same_label_same_identifier	marker_jaccard	0.11101458629921628
578	same_label_no_accepted_identifier	marker_jaccard	0.14169662621035214
578	same_identifier_different_label	marker_jaccard	0.07371368320431414
578	different_identifier_matched_control	marker_jaccard	0.0013824884792626728
579	same_label_same_identifier	any_shared_marker	0.4717741935483871
579	same_label_no_accepted_identifier	any_shared_marker	0.5403225806451613
579	same_identifier_different_label	any_shared_marker	0.43951612903225806
579	different_identifier_matched_control	any_shared_marker	0.020161290322580645
579	same_label_same_identifier	marker_jaccard	0.10783879549930152
579	same_label_no_accepted_identifier	marker_jaccard	0.13714862969619152
579	same_identifier_different_label	marker_jaccard	0.08439354532511555
579	different_identifier_matched_control	marker_jaccard	0.0029983457402812243
580	same_label_same_identifier	any_shared_marker	0.4959677419354839
580	same_label_no_accepted_identifier	any_shared_marker	0.5725806451612904
580	same_identifier_different_label	any_shared_marker	0.49193548387096775
580	different_identifier_matched_control	any_shared_marker	0.028225806451612902
580	same_label_same_identifier	marker_jaccard	0.1165377830824313
580	same_label_no_accepted_identifier	marker_jaccard	0.1347900269636659
580	same_identifier_different_label	marker_jaccard	0.08982160740640342
580	different_identifier_matched_control	marker_jaccard	0.0031134524078072464
581	same_label_same_identifier	any_shared_marker	0.4959677419354839
581	same_label_no_accepted_identifier	any_shared_marker	0.5443548387096774
581	same_identifier_different_label	any_shared_marker	0.4838709677419355
581	different_identifier_matched_control	any_shared_marker	0.016129032258064516
581	same_label_same_identifier	marker_jaccard	0.12499374716742137
581	same_label_no_accepted_identifier	marker_jaccard	0.13576717959723178
581	same_identifier_different_label	marker_jaccard	0.0995219330400782
581	different_identifier_matched_control	marker_jaccard	0.0024545100298183787
582	same_label_same_identifier	any_shared_marker	0.5282258064516129
582	same_label_no_accepted_identifier	any_shared_marker	0.5120967741935484
582	same_identifier_different_label	any_shared_marker	0.4879032258064516
582	different_identifier_matched_control	any_shared_marker	0.008064516129032258
582	same_label_same_identifier	marker_jaccard	0.13152184860158997
582	same_label_no_accepted_identifier	marker_jaccard	0.1276651255486582
582	same_identifier_different_label	marker_jaccard	0.08847756943404478
582	different_identifier_matched_control	marker_jaccard	0.0007582023711055969
583	same_label_same_identifier	any_shared_marker	0.4435483870967742
583	same_label_no_accepted_identifier	any_shared_marker	0.5201612903225806
583	same_identifier_different_label	any_shared_marker	0.4637096774193548
583	different_identifier_matched_control	any_shared_marker	0.012096774193548387
583	same_label_same_identifier	marker_jaccard	0.1100554122109613
583	same_label_no_accepted_identifier	marker_jaccard	0.10972892623268872
583	same_identifier_different_label	marker_jaccard	0.08406591267419065
583	different_identifier_matched_control	marker_jaccard	0.0018481182795698923
584	same_label_same_identifier	any_shared_marker	0.4798387096774194
584	same_label_no_accepted_identifier	any_shared_marker	0.5282258064516129
584	same_identifier_different_label	any_shared_marker	0.4475806451612903
584	different_identifier_matched_control	any_shared_marker	0.020161290322580645
584	same_label_same_identifier	marker_jaccard	0.10472175136754526
584	same_label_no_accepted_identifier	marker_jaccard	0.12006906204592556
584	same_identifier_different_label	marker_jaccard	0.08393406877752228
584	different_identifier_matched_control	marker_jaccard	0.0028195259042033236
585	same_label_same_identifier	any_shared_marker	0.45564516129032256
585	same_label_no_accepted_identifier	any_shared_marker	0.5524193548387096
585	same_identifier_different_label	any_shared_marker	0.4153225806451613
585	different_identifier_matched_control	any_shared_marker	0.020161290322580645
585	same_label_same_identifier	marker_jaccard	0.11512892909062264
585	same_label_no_accepted_identifier	marker_jaccard	0.14735582981447598
585	same_identifier_different_label	marker_jaccard	0.07963084182842246
585	different_identifier_matched_control	marker_jaccard	0.002729528535980149
586	same_label_same_identifier	any_shared_marker	0.5080645161290323
586	same_label_no_accepted_identifier	any_shared_marker	0.5403225806451613
586	same_identifier_different_label	any_shared_marker	0.39919354838709675
586	different_identifier_matched_control	any_shared_marker	0.004032258064516129
586	same_label_same_identifier	marker_jaccard	0.11749431177087724
586	same_label_no_accepted_identifier	marker_jaccard	0.1441078302059027
586	same_identifier_different_label	marker_jaccard	0.07628639841341454
586	different_identifier_matched_control	marker_jaccard	0.00033602150537634406
587	same_label_same_identifier	any_shared_marker	0.532258064516129
587	same_label_no_accepted_identifier	any_shared_marker	0.532258064516129
587	same_identifier_different_label	any_shared_marker	0.4717741935483871
