replicate	papers_combined	fraction_labels_with_shared_marker	mean_shared_markers
71	4	0.07407407407407407	0.07407407407407407
71	5	0.07407407407407407	0.07407407407407407
71	6	0.07407407407407407	0.07407407407407407
71	7	0.037037037037037035	0.037037037037037035
71	8	0.0	0.0
71	9	0.0	0.0
71	10	0.0	0.0
72	1	1.0	4.7407407407407405
72	2	0.48148148148148145	0.7777777777777778
72	3	0.25925925925925924	0.3333333333333333
72	4	0.14814814814814814	0.18518518518518517
72	5	0.1111111111111111	0.1111111111111111
72	6	0.07407407407407407	0.07407407407407407
72	7	0.037037037037037035	0.037037037037037035
72	8	0.037037037037037035	0.037037037037037035
72	9	0.037037037037037035	0.037037037037037035
72	10	0.037037037037037035	0.037037037037037035
73	1	1.0	3.962962962962963
73	2	0.5925925925925926	0.9629629629629629
73	3	0.25925925925925924	0.37037037037037035
73	4	0.14814814814814814	0.2222222222222222
73	5	0.14814814814814814	0.14814814814814814
73	6	0.07407407407407407	0.07407407407407407
73	7	0.037037037037037035	0.037037037037037035
73	8	0.0	0.0
73	9	0.0	0.0
73	10	0.0	0.0
74	1	1.0	5.185185185185185
74	2	0.3333333333333333	0.5185185185185185
74	3	0.1111111111111111	0.14814814814814814
74	4	0.07407407407407407	0.1111111111111111
74	5	0.037037037037037035	0.037037037037037035
74	6	0.037037037037037035	0.037037037037037035
74	7	0.037037037037037035	0.037037037037037035
74	8	0.037037037037037035	0.037037037037037035
74	9	0.0	0.0
74	10	0.0	0.0
75	1	1.0	3.925925925925926
75	2	0.48148148148148145	0.8148148148148148
75	3	0.25925925925925924	0.3333333333333333
75	4	0.1111111111111111	0.14814814814814814
75	5	0.1111111111111111	0.1111111111111111
75	6	0.07407407407407407	0.07407407407407407
75	7	0.037037037037037035	0.037037037037037035
75	8	0.037037037037037035	0.037037037037037035
75	9	0.0	0.0
75	10	0.0	0.0
76	1	1.0	4.444444444444445
76	2	0.5185185185185185	0.8148148148148148
76	3	0.3333333333333333	0.4444444444444444
76	4	0.25925925925925924	0.37037037037037035
76	5	0.2222222222222222	0.2962962962962963
76	6	0.2222222222222222	0.25925925925925924
76	7	0.14814814814814814	0.18518518518518517
76	8	0.1111111111111111	0.1111111111111111
76	9	0.037037037037037035	0.037037037037037035
76	10	0.037037037037037035	0.037037037037037035
77	1	1.0	4.2592592592592595
77	2	0.48148148148148145	0.7407407407407407
77	3	0.2962962962962963	0.4074074074074074
77	4	0.14814814814814814	0.14814814814814814
77	5	0.1111111111111111	0.1111111111111111
77	6	0.07407407407407407	0.07407407407407407
77	7	0.037037037037037035	0.037037037037037035
77	8	0.037037037037037035	0.037037037037037035
77	9	0.037037037037037035	0.037037037037037035
77	10	0.0	0.0
78	1	1.0	4.851851851851852
78	2	0.4444444444444444	0.7407407407407407
78	3	0.18518518518518517	0.25925925925925924
78	4	0.1111111111111111	0.14814814814814814
78	5	0.07407407407407407	0.1111111111111111
78	6	0.07407407407407407	0.1111111111111111
78	7	0.037037037037037035	0.037037037037037035
78	8	0.037037037037037035	0.037037037037037035
78	9	0.037037037037037035	0.037037037037037035
78	10	0.037037037037037035	0.037037037037037035
79	1	1.0	4.333333333333333
79	2	0.37037037037037035	0.5925925925925926
79	3	0.25925925925925924	0.4074074074074074
79	4	0.2222222222222222	0.2962962962962963
79	5	0.07407407407407407	0.07407407407407407
79	6	0.0	0.0
79	7	0.0	0.0
79	8	0.0	0.0
79	9	0.0	0.0
79	10	0.0	0.0
80	1	1.0	4.7407407407407405
80	2	0.5555555555555556	0.8148148148148148
80	3	0.2962962962962963	0.4074074074074074
80	4	0.14814814814814814	0.18518518518518517
80	5	0.07407407407407407	0.07407407407407407
80	6	0.07407407407407407	0.07407407407407407
80	7	0.037037037037037035	0.037037037037037035
80	8	0.0	0.0
80	9	0.0	0.0
80	10	0.0	0.0
81	1	1.0	4.333333333333333
81	2	0.48148148148148145	0.8518518518518519
81	3	0.3333333333333333	0.4444444444444444
81	4	0.2222222222222222	0.2962962962962963
81	5	0.1111111111111111	0.1111111111111111
81	6	0.07407407407407407	0.07407407407407407
81	7	0.037037037037037035	0.037037037037037035
81	8	0.0	0.0
81	9	0.0	0.0
81	10	0.0	0.0
82	1	1.0	3.814814814814815
82	2	0.48148148148148145	0.7037037037037037
82	3	0.18518518518518517	0.25925925925925924
82	4	0.07407407407407407	0.1111111111111111
82	5	0.07407407407407407	0.07407407407407407
82	6	0.07407407407407407	0.07407407407407407
82	7	0.037037037037037035	0.037037037037037035
82	8	0.0	0.0
82	9	0.0	0.0
82	10	0.0	0.0
83	1	1.0	4.296296296296297
83	2	0.4444444444444444	0.6666666666666666
83	3	0.2222222222222222	0.3333333333333333
83	4	0.2222222222222222	0.25925925925925924
83	5	0.14814814814814814	0.18518518518518517
83	6	0.1111111111111111	0.1111111111111111
83	7	0.07407407407407407	0.07407407407407407
83	8	0.07407407407407407	0.07407407407407407
83	9	0.0	0.0
83	10	0.0	0.0
84	1	1.0	5.444444444444445
84	2	0.48148148148148145	0.7777777777777778
84	3	0.2222222222222222	0.2962962962962963
84	4	0.1111111111111111	0.14814814814814814
84	5	0.037037037037037035	0.037037037037037035
84	6	0.037037037037037035	0.037037037037037035
84	7	0.0	0.0
84	8	0.0	0.0
84	9	0.0	0.0
84	10	0.0	0.0
85	1	1.0	4.111111111111111
85	2	0.6296296296296297	1.0
85	3	0.25925925925925924	0.37037037037037035
85	4	0.2222222222222222	0.3333333333333333
85	5	0.2222222222222222	0.2962962962962963
85	6	0.1111111111111111	0.1111111111111111
85	7	0.037037037037037035	0.037037037037037035
85	8	0.037037037037037035	0.037037037037037035
85	9	0.037037037037037035	0.037037037037037035
85	10	0.037037037037037035	0.037037037037037035
86	1	1.0	4.444444444444445
86	2	0.5185185185185185	0.8518518518518519
86	3	0.25925925925925924	0.3333333333333333
86	4	0.14814814814814814	0.18518518518518517
86	5	0.1111111111111111	0.1111111111111111
86	6	0.1111111111111111	0.1111111111111111
86	7	0.037037037037037035	0.037037037037037035
86	8	0.037037037037037035	0.037037037037037035
86	9	0.0	0.0
86	10	0.0	0.0
87	1	1.0	4.703703703703703
87	2	0.4074074074074074	0.48148148148148145
87	3	0.14814814814814814	0.14814814814814814
87	4	0.0	0.0
87	5	0.0	0.0
87	6	0.0	0.0
87	7	0.0	0.0
87	8	0.0	0.0
87	9	0.0	0.0
87	10	0.0	0.0
88	1	1.0	4.703703703703703
88	2	0.5555555555555556	0.8888888888888888
88	3	0.25925925925925924	0.3333333333333333
88	4	0.1111111111111111	0.1111111111111111
88	5	0.037037037037037035	0.037037037037037035
88	6	0.037037037037037035	0.037037037037037035
88	7	0.0	0.0
88	8	0.0	0.0
88	9	0.0	0.0
88	10	0.0	0.0
89	1	1.0	4.111111111111111
89	2	0.37037037037037035	0.5925925925925926
89	3	0.2222222222222222	0.25925925925925924
89	4	0.1111111111111111	0.14814814814814814
89	5	0.07407407407407407	0.1111111111111111
89	6	0.037037037037037035	0.037037037037037035
89	7	0.037037037037037035	0.037037037037037035
89	8	0.0	0.0
89	9	0.0	0.0
89	10	0.0	0.0
90	1	1.0	4.185185185185185
90	2	0.5925925925925926	0.7407407407407407
90	3	0.18518518518518517	0.2222222222222222
90	4	0.1111111111111111	0.14814814814814814
90	5	0.07407407407407407	0.07407407407407407
90	6	0.037037037037037035	0.037037037037037035
90	7	0.0	0.0
90	8	0.0	0.0
90	9	0.0	0.0
90	10	0.0	0.0
91	1	1.0	4.518518518518518
91	2	0.7037037037037037	1.1851851851851851
91	3	0.3333333333333333	0.5185185185185185
91	4	0.18518518518518517	0.18518518518518517
91	5	0.14814814814814814	0.14814814814814814
91	6	0.037037037037037035	0.037037037037037035
91	7	0.037037037037037035	0.037037037037037035
91	8	0.037037037037037035	0.037037037037037035
91	9	0.037037037037037035	0.037037037037037035
91	10	0.037037037037037035	0.037037037037037035
92	1	1.0	4.703703703703703
92	2	0.4444444444444444	0.7407407407407407
92	3	0.14814814814814814	0.18518518518518517
92	4	0.037037037037037035	0.037037037037037035
92	5	0.0	0.0
92	6	0.0	0.0
92	7	0.0	0.0
92	8	0.0	0.0
92	9	0.0	0.0
92	10	0.0	0.0
93	1	1.0	4.7407407407407405
93	2	0.6296296296296297	1.0
93	3	0.3333333333333333	0.4074074074074074
93	4	0.14814814814814814	0.18518518518518517
93	5	0.14814814814814814	0.14814814814814814
93	6	0.1111111111111111	0.1111111111111111
93	7	0.07407407407407407	0.07407407407407407
93	8	0.07407407407407407	0.07407407407407407
93	9	0.07407407407407407	0.07407407407407407
93	10	0.037037037037037035	0.037037037037037035
94	1	1.0	3.8518518518518516
94	2	0.5555555555555556	0.8888888888888888
94	3	0.3333333333333333	0.4074074074074074
94	4	0.14814814814814814	0.18518518518518517
94	5	0.1111111111111111	0.1111111111111111
94	6	0.037037037037037035	0.037037037037037035
94	7	0.0	0.0
94	8	0.0	0.0
94	9	0.0	0.0
94	10	0.0	0.0
95	1	1.0	4.703703703703703
95	2	0.48148148148148145	0.6296296296296297
95	3	0.07407407407407407	0.07407407407407407
95	4	0.037037037037037035	0.037037037037037035
95	5	0.0	0.0
95	6	0.0	0.0
95	7	0.0	0.0
95	8	0.0	0.0
95	9	0.0	0.0
95	10	0.0	0.0
96	1	1.0	4.555555555555555
96	2	0.4444444444444444	0.6296296296296297
96	3	0.25925925925925924	0.3333333333333333
96	4	0.1111111111111111	0.14814814814814814
96	5	0.07407407407407407	0.1111111111111111
96	6	0.0	0.0
96	7	0.0	0.0
96	8	0.0	0.0
96	9	0.0	0.0
96	10	0.0	0.0
97	1	1.0	4.222222222222222
97	2	0.7037037037037037	1.1111111111111112
97	3	0.37037037037037035	0.48148148148148145
97	4	0.2962962962962963	0.37037037037037035
97	5	0.14814814814814814	0.14814814814814814
97	6	0.1111111111111111	0.1111111111111111
97	7	0.07407407407407407	0.07407407407407407
97	8	0.07407407407407407	0.07407407407407407
97	9	0.07407407407407407	0.07407407407407407
97	10	0.07407407407407407	0.07407407407407407
98	1	1.0	5.0
98	2	0.4444444444444444	0.7777777777777778
98	3	0.14814814814814814	0.25925925925925924
98	4	0.037037037037037035	0.037037037037037035
98	5	0.0	0.0
98	6	0.0	0.0
98	7	0.0	0.0
98	8	0.0	0.0
98	9	0.0	0.0
98	10	0.0	0.0
99	1	1.0	4.555555555555555
99	2	0.5555555555555556	0.8148148148148148
99	3	0.3333333333333333	0.4074074074074074
99	4	0.25925925925925924	0.25925925925925924
99	5	0.2222222222222222	0.2222222222222222
99	6	0.2222222222222222	0.2222222222222222
99	7	0.1111111111111111	0.1111111111111111
99	8	0.037037037037037035	0.037037037037037035
99	9	0.0	0.0
99	10	0.0	0.0
100	1	1.0	4.888888888888889
100	2	0.5925925925925926	0.8518518518518519
100	3	0.18518518518518517	0.2962962962962963
100	4	0.1111111111111111	0.1111111111111111
100	5	0.07407407407407407	0.07407407407407407
100	6	0.037037037037037035	0.037037037037037035
100	7	0.0	0.0
100	8	0.0	0.0
100	9	0.0	0.0
100	10	0.0	0.0
101	1	1.0	4.2592592592592595
101	2	0.48148148148148145	0.5555555555555556
101	3	0.14814814814814814	0.14814814814814814
101	4	0.07407407407407407	0.07407407407407407
101	5	0.07407407407407407	0.07407407407407407
101	6	0.037037037037037035	0.037037037037037035
101	7	0.037037037037037035	0.037037037037037035
101	8	0.037037037037037035	0.037037037037037035
101	9	0.037037037037037035	0.037037037037037035
101	10	0.037037037037037035	0.037037037037037035
102	1	1.0	4.888888888888889
102	2	0.5925925925925926	0.8518518518518519
102	3	0.4074074074074074	0.4444444444444444
102	4	0.25925925925925924	0.2962962962962963
102	5	0.14814814814814814	0.14814814814814814
102	6	0.07407407407407407	0.07407407407407407
102	7	0.037037037037037035	0.037037037037037035
102	8	0.037037037037037035	0.037037037037037035
102	9	0.0	0.0
102	10	0.0	0.0
103	1	1.0	4.407407407407407
103	2	0.6666666666666666	1.1481481481481481
103	3	0.4444444444444444	0.5925925925925926
103	4	0.2222222222222222	0.25925925925925924
103	5	0.14814814814814814	0.18518518518518517
103	6	0.14814814814814814	0.14814814814814814
103	7	0.14814814814814814	0.14814814814814814
103	8	0.037037037037037035	0.037037037037037035
103	9	0.0	0.0
103	10	0.0	0.0
104	1	1.0	4.703703703703703
104	2	0.5555555555555556	0.9259259259259259
104	3	0.2962962962962963	0.4074074074074074
104	4	0.2222222222222222	0.2962962962962963
104	5	0.14814814814814814	0.18518518518518517
104	6	0.07407407407407407	0.07407407407407407
104	7	0.037037037037037035	0.037037037037037035
104	8	0.037037037037037035	0.037037037037037035
104	9	0.0	0.0
104	10	0.0	0.0
105	1	1.0	3.8518518518518516
105	2	0.4074074074074074	0.6296296296296297
105	3	0.14814814814814814	0.18518518518518517
105	4	0.1111111111111111	0.1111111111111111
105	5	0.1111111111111111	0.1111111111111111
105	6	0.1111111111111111	0.1111111111111111
105	7	0.07407407407407407	0.07407407407407407
105	8	0.037037037037037035	0.037037037037037035
105	9	0.0	0.0
105	10	0.0	0.0
106	1	1.0	3.8518518518518516
106	2	0.4074074074074074	0.6666666666666666
106	3	0.3333333333333333	0.48148148148148145
106	4	0.2222222222222222	0.2222222222222222
106	5	0.18518518518518517	0.18518518518518517
106	6	0.1111111111111111	0.1111111111111111
106	7	0.037037037037037035	0.037037037037037035
106	8	0.037037037037037035	0.037037037037037035
106	9	0.037037037037037035	0.037037037037037035
106	10	0.037037037037037035	0.037037037037037035
107	1	1.0	3.8518518518518516
107	2	0.5185185185185185	0.8518518518518519
107	3	0.2222222222222222	0.37037037037037035
107	4	0.14814814814814814	0.2222222222222222
107	5	0.1111111111111111	0.18518518518518517
107	6	0.1111111111111111	0.14814814814814814
107	7	0.07407407407407407	0.1111111111111111
107	8	0.07407407407407407	0.1111111111111111
107	9	0.0	0.0
107	10	0.0	0.0
108	1	1.0	4.296296296296297
108	2	0.5555555555555556	1.1111111111111112
108	3	0.37037037037037035	0.6296296296296297
108	4	0.2222222222222222	0.4074074074074074
108	5	0.2222222222222222	0.3333333333333333
108	6	0.14814814814814814	0.2222222222222222
108	7	0.14814814814814814	0.2222222222222222
108	8	0.07407407407407407	0.14814814814814814
108	9	0.037037037037037035	0.07407407407407407
108	10	0.037037037037037035	0.07407407407407407
109	1	1.0	4.2592592592592595
109	2	0.5185185185185185	0.8148148148148148
109	3	0.1111111111111111	0.2222222222222222
109	4	0.1111111111111111	0.18518518518518517
109	5	0.037037037037037035	0.037037037037037035
109	6	0.037037037037037035	0.037037037037037035
109	7	0.037037037037037035	0.037037037037037035
109	8	0.037037037037037035	0.037037037037037035
109	9	0.037037037037037035	0.037037037037037035
109	10	0.037037037037037035	0.037037037037037035
110	1	1.0	5.37037037037037
110	2	0.5925925925925926	0.8148148148148148
110	3	0.14814814814814814	0.2222222222222222
110	4	0.14814814814814814	0.14814814814814814
110	5	0.07407407407407407	0.07407407407407407
110	6	0.07407407407407407	0.07407407407407407
110	7	0.07407407407407407	0.07407407407407407
110	8	0.07407407407407407	0.07407407407407407
110	9	0.037037037037037035	0.037037037037037035
110	10	0.037037037037037035	0.037037037037037035
111	1	1.0	4.222222222222222
111	2	0.4074074074074074	0.7037037037037037
111	3	0.2962962962962963	0.4074074074074074
111	4	0.2222222222222222	0.25925925925925924
111	5	0.2222222222222222	0.25925925925925924
111	6	0.18518518518518517	0.2222222222222222
111	7	0.14814814814814814	0.14814814814814814
111	8	0.14814814814814814	0.14814814814814814
111	9	0.07407407407407407	0.07407407407407407
111	10	0.07407407407407407	0.07407407407407407
112	1	1.0	4.666666666666667
112	2	0.7037037037037037	1.2222222222222223
112	3	0.37037037037037035	0.5185185185185185
112	4	0.3333333333333333	0.37037037037037035
112	5	0.18518518518518517	0.18518518518518517
112	6	0.18518518518518517	0.18518518518518517
112	7	0.1111111111111111	0.1111111111111111
112	8	0.037037037037037035	0.037037037037037035
112	9	0.037037037037037035	0.037037037037037035
112	10	0.0	0.0
113	1	1.0	5.111111111111111
113	2	0.6666666666666666	1.0
113	3	0.3333333333333333	0.4444444444444444
113	4	0.1111111111111111	0.1111111111111111
113	5	0.1111111111111111	0.1111111111111111
113	6	0.07407407407407407	0.07407407407407407
113	7	0.07407407407407407	0.07407407407407407
113	8	0.0	0.0
113	9	0.0	0.0
113	10	0.0	0.0
114	1	1.0	3.740740740740741
114	2	0.5555555555555556	1.0
114	3	0.37037037037037035	0.5925925925925926
114	4	0.2222222222222222	0.2962962962962963
114	5	0.14814814814814814	0.18518518518518517
114	6	0.1111111111111111	0.1111111111111111
114	7	0.1111111111111111	0.1111111111111111
114	8	0.1111111111111111	0.1111111111111111
114	9	0.07407407407407407	0.07407407407407407
114	10	0.07407407407407407	0.07407407407407407
115	1	1.0	5.592592592592593
115	2	0.5555555555555556	1.1111111111111112
115	3	0.2962962962962963	0.5185185185185185
115	4	0.25925925925925924	0.3333333333333333
115	5	0.18518518518518517	0.25925925925925924
115	6	0.14814814814814814	0.14814814814814814
115	7	0.037037037037037035	0.037037037037037035
115	8	0.037037037037037035	0.037037037037037035
115	9	0.037037037037037035	0.037037037037037035
115	10	0.037037037037037035	0.037037037037037035
116	1	1.0	4.777777777777778
116	2	0.6296296296296297	0.8518518518518519
116	3	0.2962962962962963	0.37037037037037035
116	4	0.14814814814814814	0.18518518518518517
116	5	0.1111111111111111	0.1111111111111111
116	6	0.037037037037037035	0.037037037037037035
116	7	0.0	0.0
116	8	0.0	0.0
116	9	0.0	0.0
116	10	0.0	0.0
117	1	1.0	3.925925925925926
117	2	0.4444444444444444	0.6296296296296297
117	3	0.2222222222222222	0.2962962962962963
117	4	0.1111111111111111	0.14814814814814814
117	5	0.1111111111111111	0.14814814814814814
117	6	0.1111111111111111	0.1111111111111111
117	7	0.1111111111111111	0.1111111111111111
117	8	0.07407407407407407	0.07407407407407407
117	9	0.037037037037037035	0.037037037037037035
117	10	0.037037037037037035	0.037037037037037035
118	1	1.0	4.7407407407407405
118	2	0.5185185185185185	0.9259259259259259
118	3	0.37037037037037035	0.5555555555555556
118	4	0.2962962962962963	0.37037037037037035
118	5	0.2222222222222222	0.2222222222222222
118	6	0.14814814814814814	0.14814814814814814
118	7	0.07407407407407407	0.07407407407407407
118	8	0.037037037037037035	0.037037037037037035
118	9	0.037037037037037035	0.037037037037037035
118	10	0.037037037037037035	0.037037037037037035
119	1	1.0	4.2592592592592595
119	2	0.5555555555555556	0.9629629629629629
119	3	0.3333333333333333	0.37037037037037035
119	4	0.1111111111111111	0.1111111111111111
119	5	0.07407407407407407	0.07407407407407407
119	6	0.0	0.0
119	7	0.0	0.0
119	8	0.0	0.0
119	9	0.0	0.0
119	10	0.0	0.0
120	1	1.0	4.148148148148148
120	2	0.4444444444444444	0.7777777777777778
120	3	0.3333333333333333	0.4074074074074074
120	4	0.18518518518518517	0.2222222222222222
120	5	0.18518518518518517	0.18518518518518517
120	6	0.1111111111111111	0.1111111111111111
120	7	0.07407407407407407	0.07407407407407407
120	8	0.037037037037037035	0.037037037037037035
120	9	0.0	0.0
120	10	0.0	0.0
121	1	1.0	5.185185185185185
121	2	0.6666666666666666	1.3333333333333333
121	3	0.37037037037037035	0.5555555555555556
121	4	0.2222222222222222	0.37037037037037035
121	5	0.18518518518518517	0.25925925925925924
121	6	0.14814814814814814	0.18518518518518517
121	7	0.14814814814814814	0.14814814814814814
121	8	0.1111111111111111	0.1111111111111111
121	9	0.1111111111111111	0.1111111111111111
121	10	0.1111111111111111	0.1111111111111111
122	1	1.0	4.444444444444445
122	2	0.5555555555555556	0.8888888888888888
122	3	0.2222222222222222	0.3333333333333333
122	4	0.1111111111111111	0.18518518518518517
122	5	0.1111111111111111	0.14814814814814814
122	6	0.07407407407407407	0.07407407407407407
122	7	0.037037037037037035	0.037037037037037035
122	8	0.037037037037037035	0.037037037037037035
122	9	0.037037037037037035	0.037037037037037035
122	10	0.037037037037037035	0.037037037037037035
123	1	1.0	4.333333333333333
123	2	0.48148148148148145	0.6296296296296297
123	3	0.25925925925925924	0.2962962962962963
123	4	0.1111111111111111	0.1111111111111111
123	5	0.07407407407407407	0.07407407407407407
123	6	0.037037037037037035	0.037037037037037035
