profile_id	paper_key	target_key	target_label	marker_count	local_comparison_profiles	reported_panel_exclusivity	global_same_label_profiles	global_marker_recovery
profile:9eb3b8e029bb6129c9cb	biorxiv:35208be1-70ce-1014-9f75-f7d24dac9096	hematopoietic stem and progenitor cell	hematopoietic stem and progenitor cell	8	15	0.625	1	0.0
profile:f68786a0120d160c98a0	biorxiv:35208be1-70ce-1014-9f75-f7d24dac9096	hematopoietic stem cell	hematopoietic stem cell	7	15	0.5714285714285714	5	0.2285714285714286
profile:8f46b654466b8530f0b3	biorxiv:35208be1-70ce-1014-9f75-f7d24dac9096	megakaryocyte erythroid progenitor	megakaryocyte-erythroid progenitor	9	15	0.1111111111111111	1	0.2222222222222222
profile:d3dbe1e3168c8ca1a125	biorxiv:35208be1-70ce-1014-9f75-f7d24dac9096	megakaryocyte progenitor	megakaryocyte progenitor	7	15	0.2857142857142857	1	0.14285714285714285
profile:0ad810d602d1c3b8e4ad	biorxiv:35208be1-70ce-1014-9f75-f7d24dac9096	pro erythroblast	pro-erythroblast	4	15	0.75	0	
profile:a044abbf6028855f4712	biorxiv:35208be1-70ce-1014-9f75-f7d24dac9096	terminally differentiated erythroid cell poly orthoeb	terminally differentiated erythroid cell (Poly-OrthoEB)	5	15	0.2	0	
profile:b47363aa9fbb29865ad8	biorxiv:36b52534-7118-1014-9621-c8d35d0ed1df	macrophage	macrophage	7	1	0.8571428571428571	42	0.003401360544217687
profile:ca312620b4468ae26e57	biorxiv:37132c64-6c91-1014-a7ae-a25544128cc2	inflammatory reactive astrocyte state 1	inflammatory reactive astrocyte state 1	6	2	1.0	0	
profile:2ca5397ba7ce3a6bc166	biorxiv:37132c64-6c91-1014-a7ae-a25544128cc2	inflammatory reactive astrocyte state 2	inflammatory reactive astrocyte state 2	6	2	0.8333333333333334	0	
profile:90c0fbef9f1f8376279d	biorxiv:37af1a73-74bd-1014-bb95-96ab82111b0d	beta cell	beta cell	5	5	0.8	15	0.4666666666666667
profile:1aa2da9b750a2b2d4d5b	biorxiv:380e1251-6c2c-1014-8b2d-a217f3491f5e	cd4 effector memory t cell	CD4+ effector memory T cell	12	13	0.25	0	
profile:e2143e27046b4da6a6da	biorxiv:380e1251-6c2c-1014-8b2d-a217f3491f5e	cd4 memory t cell	CD4+ memory T cell	4	13	0.0	0	
profile:62bcd722593e98704673	biorxiv:380e1251-6c2c-1014-8b2d-a217f3491f5e	cd4 terminally differentiated effector memory t cell	CD4+ terminally differentiated effector memory T cell	9	13	0.0	0	
profile:b8fb36200680b77f4396	biorxiv:380e1251-6c2c-1014-8b2d-a217f3491f5e	klrb1 klrg1 gpr56 t cell	KLRB1+KLRG1+GPR56+ T cell	3	13	0.0	0	
profile:f7bab52a8e471f5d1da0	biorxiv:38f92858-6c77-1014-a70a-b9d4e7b85d53	cd4 t cell	CD4+ T cell	4	2	0.25	9	0.0
profile:8b6dda5d864e9ced0470	biorxiv:38f92858-6c77-1014-a70a-b9d4e7b85d53	macrophage	macrophage	3	2	1.0	42	0.0
profile:a7e7ac922d6281df554c	biorxiv:38f92858-6c77-1014-a70a-b9d4e7b85d53	monocyte macrophage	monocyte/macrophage	3	2	0.0	2	0.0
profile:2f44f67a1c9d3a06e1a2	biorxiv:3912ca11-6e98-1014-9c67-9a3ee3e3b07f	endothelial cell	endothelial cell	7	8	0.8571428571428571	51	0.16246498599439776
profile:8af1645b38f672acad0d	biorxiv:3912ca11-6e98-1014-9c67-9a3ee3e3b07f	retinal pigment epithelium cell	retinal pigment epithelium cell	10	8	0.9	4	0.225
profile:52fbf0583e14faf031a7	biorxiv:39510275-6e7f-1014-81d5-da3b7edd0de0	monocyte	monocyte	8	2	0.875	35	0.039285714285714285
profile:ea26ad7bea2959e19cb1	biorxiv:39623bbc-6d42-1014-9e37-a92d75e9c8ca	basal interfollicular epidermis cell	basal interfollicular epidermis cell	4	10	0.0	0	
profile:107fc8bf19b0c46cf8ef	biorxiv:39623bbc-6d42-1014-9e37-a92d75e9c8ca	hair follicle stem cell	hair follicle stem cell	7	10	0.2857142857142857	0	
profile:a732b9251677d55f0ff7	biorxiv:39623bbc-6d42-1014-9e37-a92d75e9c8ca	outer root sheath cell	outer root sheath cell	6	10	0.6666666666666666	0	
profile:1d04d5b98bfeff114b81	biorxiv:396ad855-6e2e-1014-85f5-9bd33dea0f81	cd14 monocyte and macrophage	CD14+ monocyte and macrophage	7	8	0.8571428571428571	0	
profile:60fd6f588b90636c553f	biorxiv:396ad855-6e2e-1014-85f5-9bd33dea0f81	cd4 t cell	CD4+ T cell	7	8	0.7142857142857143	9	0.06349206349206349
profile:90a4bfab3054a7f7289f	biorxiv:396ad855-6e2e-1014-85f5-9bd33dea0f81	cd8 t cell	CD8+ T cell	3	8	1.0	11	0.12121212121212122
profile:39066a68b095fd973fb5	biorxiv:396ad855-6e2e-1014-85f5-9bd33dea0f81	fcgr3a monocyte	FCGR3A+ monocyte	6	8	0.8333333333333334	0	
profile:03cc44962f33f5affa95	biorxiv:3ae0337b-6d88-1014-9c93-86c75bb9b558	human neurodegenerative disease associated microglia	human neurodegenerative disease-associated microglia	25	6	1.0	0	
profile:b55de1f2fe51825832e5	biorxiv:3ae0337b-6d88-1014-9c93-86c75bb9b558	oligodendrocyte	oligodendrocyte	4	6	1.0	16	0.171875
profile:7d00d2d25e2f37d16431	biorxiv:3b950402-6cf0-1014-89b7-e9ca05b505d3	senescent cell	senescent cell	6	0		1	0.0
profile:540eca7a313bfd065fb4	biorxiv:3b9c75ca-6d7b-1014-829f-f049f95ac2b9	smooth muscle cell	smooth muscle cell	3	4	1.0	24	0.25
profile:3557291b8245ac2f3f9b	biorxiv:40f54d15-6bfe-1014-9477-a1fa2d43a574	endothelial cell	endothelial cell	6	9	1.0	51	0.026143790849673203
profile:d0744d05f6e77c61e9a9	biorxiv:40f54d15-6bfe-1014-9477-a1fa2d43a574	human endocardial cell	human endocardial cell	3	9	0.3333333333333333	0	
profile:5650eb908fd83cf411fb	biorxiv:41a5df78-7c74-1014-a3a2-9b6aef50b1e5	exhausted t cell	exhausted T cell	3	6	0.6666666666666666	4	0.6666666666666666
profile:5ac402c9d94af12d1501	biorxiv:41a5df78-7c74-1014-a3a2-9b6aef50b1e5	progenitor exhausted like t cell	progenitor-exhausted-like T cell	5	6	0.6	0	
profile:e8fb7e405114e00a3a7f	biorxiv:41a5df78-7c74-1014-a3a2-9b6aef50b1e5	stem like car t cell	stem-like CAR-T cell	3	6	0.6666666666666666	0	
profile:50fced2627faefd71e0e	biorxiv:446f40c7-6f7f-1014-8708-b70b3848c315	ccl11 fibroblast	CCL11+ fibroblast	4	36	1.0	0	
profile:1d9f75f34b7e11bdcfad	biorxiv:446f40c7-6f7f-1014-8708-b70b3848c315	cd4 ctla4 t cell	CD4+CTLA4+ T cell	4	36	0.75	0	
profile:bdc69e12c4cc8105fc2f	biorxiv:446f40c7-6f7f-1014-8708-b70b3848c315	chief cell	chief cell	3	36	0.3333333333333333	0	
profile:f6caa83b316a87ae3567	biorxiv:446f40c7-6f7f-1014-8708-b70b3848c315	enterocyte	enterocyte	3	36	1.0	7	0.28571428571428575
profile:52ae31114847e1a41962	biorxiv:446f40c7-6f7f-1014-8708-b70b3848c315	epithelial cell	epithelial cell	3	36	0.3333333333333333	13	0.05128205128205129
profile:d9bce55d8296466381bc	biorxiv:446f40c7-6f7f-1014-8708-b70b3848c315	fibroblast	fibroblast	5	36	0.4	49	0.11836734693877551
profile:14a43fdc89bb09db4dbb	biorxiv:446f40c7-6f7f-1014-8708-b70b3848c315	fibsmo cell	FibSmo cell	4	36	1.0	1	0.0
profile:026afd967509a54c0bef	biorxiv:446f40c7-6f7f-1014-8708-b70b3848c315	fn1 endothelial cell	FN1+ endothelial cell	3	36	1.0	0	
profile:412de8f2644ca915aa0d	biorxiv:446f40c7-6f7f-1014-8708-b70b3848c315	foveolar cell	foveolar cell	6	36	0.6666666666666666	0	
profile:9d7431aabc8ef782b837	biorxiv:446f40c7-6f7f-1014-8708-b70b3848c315	goblet cell	goblet cell	3	36	1.0	13	0.4358974358974359
profile:0480d507c170f1a28c79	biorxiv:446f40c7-6f7f-1014-8708-b70b3848c315	klf fibroblast	KLF+ fibroblast	5	36	1.0	0	
profile:c0cc1f05f902c27ddec1	biorxiv:446f40c7-6f7f-1014-8708-b70b3848c315	linking cell	linking cell	3	36	0.6666666666666666	0	
profile:467098842f8defdd12cf	biorxiv:446f40c7-6f7f-1014-8708-b70b3848c315	neuroendocrine cell	neuroendocrine cell	6	36	0.3333333333333333	1	0.16666666666666666
profile:f83cf6f8673c755a0969	biorxiv:446f40c7-6f7f-1014-8708-b70b3848c315	parietal cell	parietal cell	3	36	1.0	0	
profile:9135d1be09237d30827c	biorxiv:446f40c7-6f7f-1014-8708-b70b3848c315	pdgfr fibroblast	PDGFR+ fibroblast	5	36	0.4	0	
profile:9bfeeb4797f03b722527	biorxiv:446f40c7-6f7f-1014-8708-b70b3848c315	plasma cell	plasma cell	4	36	1.0	22	0.14772727272727273
profile:3ef78e8894464c230578	biorxiv:446f40c7-6f7f-1014-8708-b70b3848c315	proliferating cell	proliferating cell	3	36	1.0	1	0.3333333333333333
profile:89db57c6e1abc03385ec	biorxiv:446f40c7-6f7f-1014-8708-b70b3848c315	pyloric gland neck 2 cell	pyloric gland/neck 2 cell	3	36	1.0	0	
profile:5a5a0adcca79219adbb6	biorxiv:446f40c7-6f7f-1014-8708-b70b3848c315	pyloric gland neck cell	pyloric gland/neck cell	3	36	0.3333333333333333	0	
profile:3bc5011a24a408cf7169	biorxiv:446f40c7-6f7f-1014-8708-b70b3848c315	smooth muscle cell	smooth muscle cell	4	36	1.0	24	0.25
profile:9017fadd4a276066c7bd	biorxiv:46ff2083-6fc4-1014-a2bb-cccc45a311c7	direct pathway medium spiny neuron	direct pathway medium spiny neuron	6	6	1.0	0	
profile:fba5cf6365aeec6c2c37	biorxiv:46ff2083-6fc4-1014-a2bb-cccc45a311c7	lateral ganglionic eminence progenitor	lateral ganglionic eminence progenitor	5	6	0.6	0	
profile:b8bdb93c34b5406735ff	biorxiv:46ff2083-6fc4-1014-a2bb-cccc45a311c7	medium spiny neuron	medium spiny neuron	4	6	0.0	0	
profile:cb4d19d077e742c1b9a0	biorxiv:46ff2083-6fc4-1014-a2bb-cccc45a311c7	nascent medium spiny neuron	nascent medium spiny neuron	8	6	0.625	0	
profile:ff6a7836f34e47798909	biorxiv:48122146-7aab-1014-a240-edfb3f67c90f	chondrocyte	chondrocyte	7	4	0.5714285714285714	4	0.2857142857142857
profile:83707168ad0e8fc6ccd3	biorxiv:48122146-7aab-1014-a240-edfb3f67c90f	growth plate chondrocyte	growth plate chondrocyte	3	4	0.0	0	
profile:1a85dd2723f1e5a5d352	biorxiv:48122146-7aab-1014-a240-edfb3f67c90f	induced mesenchymal stem cell	induced mesenchymal stem cell	5	4	1.0	0	
profile:06104e7adf216855ef6c	biorxiv:48122146-7aab-1014-a240-edfb3f67c90f	osteogenically differentiated induced mesenchymal stem cell	osteogenically differentiated induced mesenchymal stem cell	4	4	1.0	0	
profile:d76b0dbdec20b86c70a6	biorxiv:48122146-7aab-1014-a240-edfb3f67c90f	pluripotent stem cell	pluripotent stem cell	3	4	1.0	1	1.0
profile:2045fd47fe881a87b901	biorxiv:4c4207c3-7213-1014-8a55-9b25fcf723e1	wga high memory cd4 t cell	WGA-high memory CD4+ T cell	9	1	0.8888888888888888	0	
profile:190119a07ffe8b9cd411	biorxiv:4c4207c3-7213-1014-8a55-9b25fcf723e1	wga low memory cd4 t cell	WGA-low memory CD4+ T cell	4	1	0.75	0	
profile:a8455bdb8c2b5cdce7cc	biorxiv:4c59ca94-6c5e-1014-84d0-e9a5aa46ffef	alpha cell	alpha cell	7	3	1.0	13	0.14285714285714285
profile:16a6ca22ea716133c6e8	biorxiv:4c59ca94-6c5e-1014-84d0-e9a5aa46ffef	beta cell	beta cell	6	3	1.0	15	0.24444444444444446
profile:f50d195955ad88cf9d09	biorxiv:4c59ca94-6c5e-1014-84d0-e9a5aa46ffef	delta cell	delta cell	3	3	1.0	9	0.3333333333333333
profile:17f1a8f1735a683bed11	biorxiv:4c59ca94-6c5e-1014-84d0-e9a5aa46ffef	immune cell	immune cell	6	3	1.0	12	0.0
profile:e316d85d6199e330798d	biorxiv:4d508308-6c00-1014-97df-8810bda21050	abortive lytic cell	abortive lytic cell	13	5	1.0	0	
profile:12f26e4c009e82537343	biorxiv:4d508308-6c00-1014-97df-8810bda21050	germinal center b cell	germinal center B cell	5	5	1.0	6	0.2
profile:a368ac7b7ddb34826e74	biorxiv:4d508308-6c00-1014-97df-8810bda21050	late lytic cell	late lytic cell	3	5	0.3333333333333333	0	
profile:9ad66794515d4b2efb68	biorxiv:4d508308-6c00-1014-97df-8810bda21050	lytic cell	lytic cell	10	5	1.0	0	
profile:1a7a655a105ddc1769f4	biorxiv:4d508308-6c00-1014-97df-8810bda21050	lytic subcluster e2 and e3 cell	lytic subcluster E2 and E3 cell	12	5	0.8333333333333334	0	
profile:0b803d3b23aa41b12a4f	biorxiv:5183da06-6c7a-1014-bb2c-9a559be552c7	opalin fchsd2 and lama2 expressing oligodendrocyte	OPALIN, FCHSD2, and LAMA2-expressing oligodendrocyte	3	4	1.0	0	
profile:e1313c215700ac9e8b81	biorxiv:51fac41a-6c0a-1014-9c40-ecb16ebed7ec	b cell	B cell	4	4	0.75	30	0.058333333333333334
profile:3f2ac5d91458c711f631	biorxiv:51fac41a-6c0a-1014-9c40-ecb16ebed7ec	dendritic cell	dendritic cell	3	4	0.6666666666666666	11	0.0
profile:8f36295dadbb2f7c6553	biorxiv:5200cce7-72d7-1014-98f6-994ae061fa4b	extravillous trophoblast	extravillous trophoblast	3	16	0.0	2	0.0
profile:50b46e574782aff2428b	biorxiv:5200cce7-72d7-1014-98f6-994ae061fa4b	hofbauer cell	Hofbauer cell	3	16	0.3333333333333333	1	0.3333333333333333
profile:6c2c0ecaa24a7ad075e0	biorxiv:5200cce7-72d7-1014-98f6-994ae061fa4b	monocyte	monocyte	3	16	0.0	35	0.2380952380952381
profile:98449f4fe2923faa9f0e	biorxiv:5200cce7-72d7-1014-98f6-994ae061fa4b	neutrophil	neutrophil	3	16	0.0	10	0.06666666666666667
profile:cd29684cce3e2703c70d	biorxiv:5200cce7-72d7-1014-98f6-994ae061fa4b	syncytiotrophoblast	syncytiotrophoblast	3	16	0.0	2	0.0
profile:9100220adc3c0566b913	biorxiv:5337c5de-6d7b-1014-83c4-bb815278a53f	cone photoreceptor cell	cone photoreceptor cell	5	1	1.0	0	
profile:c7eba5699c99364c0f1e	biorxiv:53d5ed42-720c-1014-8ae0-cec2222d6682	colonic adenocarcinoma	colonic adenocarcinoma	5	8	0.8	0	
profile:10ad2b54383a55002499	biorxiv:53d5ed42-720c-1014-8ae0-cec2222d6682	invasive ductal carcinoma	invasive ductal carcinoma	8	8	0.75	0	
profile:e95ced245a01b98b7f76	biorxiv:53d5ed42-720c-1014-8ae0-cec2222d6682	invasive ductal carcinoma in axillary lymph node	invasive ductal carcinoma in axillary lymph node	9	8	1.0	0	
profile:16d83e81194cbee89734	biorxiv:53d5ed42-720c-1014-8ae0-cec2222d6682	primary sclerosing cholangitis	primary sclerosing cholangitis	5	8	1.0	0	
profile:8d46fa2cf330c0648f3d	biorxiv:53d5ed42-720c-1014-8ae0-cec2222d6682	rectal adenocarcinoma	rectal adenocarcinoma	11	8	1.0	0	
profile:3ccfb9ad245d5944c843	biorxiv:53d5ed42-720c-1014-8ae0-cec2222d6682	skin cutaneous melanoma	skin cutaneous melanoma	5	8	1.0	0	
profile:ee6c8b04d7d7f693c513	biorxiv:53fe4c58-6d7e-1014-9234-a9ab6cb90679	cancer associated fibroblast	cancer-associated fibroblast	8	11	1.0	9	0.027777777777777776
profile:63119a10781510e32705	biorxiv:53fe4c58-6d7e-1014-9234-a9ab6cb90679	inflammatory cancer associated fibroblast	inflammatory cancer-associated fibroblast	3	11	1.0	4	0.4166666666666667
profile:833517e55caf128e72aa	biorxiv:53fe4c58-6d7e-1014-9234-a9ab6cb90679	matrix cancer associated fibroblast	matrix cancer-associated fibroblast	4	11	1.0	0	
profile:91ae00dbcc2ef2979eec	biorxiv:53fe4c58-6d7e-1014-9234-a9ab6cb90679	muscularis mucosae smooth muscle cell	muscularis mucosae smooth muscle cell	4	11	0.5	0	
profile:c4e8b17e4139330a230e	biorxiv:53fe4c58-6d7e-1014-9234-a9ab6cb90679	pericyte	pericyte	4	11	1.0	29	0.33620689655172414
profile:a677bc719e2ad4c6e0d8	biorxiv:53fe4c58-6d7e-1014-9234-a9ab6cb90679	subepithelial myofibroblast	subepithelial myofibroblast	4	11	1.0	0	
profile:b364970bca94765d5844	biorxiv:53fe4c58-6d7e-1014-9234-a9ab6cb90679	submucosa associated fibroblast	submucosa-associated fibroblast	5	11	0.8	0	
profile:7304c53ef08bcb8910ea	biorxiv:54c905c7-6e9f-1014-9168-935cc2dc841b	immunosuppressive macrophage	immunosuppressive macrophage	3	6	1.0	0	
profile:ff77c3bea9833cc57604	biorxiv:558bd04f-7a31-1014-843e-87e03b8b4f81	contractile smooth muscle cell	contractile smooth muscle cell	3	5	0.3333333333333333	2	0.5
profile:4a1fe944be00e5c8153e	biorxiv:558bd04f-7a31-1014-843e-87e03b8b4f81	fibroblast like smooth muscle cell	fibroblast-like smooth muscle cell	4	5	1.0	0	
profile:cad0d519d7c6d149ecb0	biorxiv:558bd04f-7a31-1014-843e-87e03b8b4f81	macrophage like smooth muscle cell	macrophage-like smooth muscle cell	6	5	0.0	0	
profile:c1e45bdf89facaa98bb7	biorxiv:558bd04f-7a31-1014-843e-87e03b8b4f81	macrophage like smooth muscle cell 8	macrophage-like smooth muscle cell 8	42	5	0.7380952380952381	0	
profile:aaef39714e392319de09	biorxiv:558bd04f-7a31-1014-843e-87e03b8b4f81	synthetic smooth muscle cell	synthetic smooth muscle cell	4	5	0.25	0	
profile:55a7516abfd4cfe1be5b	biorxiv:55d0fee5-7079-1014-8ef3-9aa3522a8f21	lymphocyte	lymphocyte	6	2	0.5	3	0.0
profile:813f5e08c69710bdeb35	biorxiv:55d0fee5-7079-1014-8ef3-9aa3522a8f21	monocyte	monocyte	6	2	0.5	35	0.0047619047619047615
profile:54f02e78b636828101ba	biorxiv:55d0fee5-7079-1014-8ef3-9aa3522a8f21	peripheral blood mononuclear cell	peripheral blood mononuclear cell	10	2	0.9	1	0.0
profile:065fd09cd4cc619fc6a1	biorxiv:57ac822b-6c7d-1014-a047-d6c2f45edeb7	b cell	B cell	3	3	1.0	30	0.3666666666666667
profile:8af2c3df0d6c9b01ae51	biorxiv:581b3311-6d06-1014-8bb1-e34795ede71e	intermediate progenitor	intermediate progenitor	3	10	0.6666666666666666	0	
profile:9f575f0606d97e13bdac	biorxiv:581b3311-6d06-1014-8bb1-e34795ede71e	pan neuron cajal retzius	pan neuron/Cajal-Retzius	3	10	1.0	0	
profile:de8a767d0862ed4d6401	biorxiv:5a3c7d4e-70da-1014-80b6-cd48bfa975fe	b cd8t cycling	b-CD8T cycling	3	28	0.3333333333333333	0	
profile:230f266db6e7c5f394b6	biorxiv:5a3c7d4e-70da-1014-80b6-cd48bfa975fe	cd8 t cell and natural killer cell	CD8 T cell and natural killer cell	3	28	0.6666666666666666	0	
profile:6c16cd76108a88832a2c	biorxiv:5a3c7d4e-70da-1014-80b6-cd48bfa975fe	conventional dendritic cell	conventional dendritic cell	3	28	0.3333333333333333	1	0.6666666666666666
profile:43b22a13aaed7f1283d8	biorxiv:5a3c7d4e-70da-1014-80b6-cd48bfa975fe	dendritic cell	dendritic cell	3	28	0.3333333333333333	11	0.1818181818181818
profile:5634190aed3468770f4e	biorxiv:5a3c7d4e-70da-1014-80b6-cd48bfa975fe	fibroblast	fibroblast	3	28	1.0	49	0.29931972789115646
profile:3dc54636506f7ec0a24b	biorxiv:5a3c7d4e-70da-1014-80b6-cd48bfa975fe	h cd4t il7r ltb	h-CD4T IL7R,LTB	6	28	1.0	0	
profile:d72d06adeb9467f3c9a2	biorxiv:5a3c7d4e-70da-1014-80b6-cd48bfa975fe	h cd8t cd27 lag3	h-CD8T CD27,LAG3	6	28	0.3333333333333333	0	
profile:8c9ae83b2f5504b00f6c	biorxiv:5a3c7d4e-70da-1014-80b6-cd48bfa975fe	h cd8t cycling	h-CD8T cycling	6	28	0.16666666666666666	0	
profile:85afbfbb4f0ccc2333cf	biorxiv:5a3c7d4e-70da-1014-80b6-cd48bfa975fe	mononuclear phagocyte	mononuclear phagocyte	3	28	1.0	0	
profile:7a93218f9217ec1da478	biorxiv:5a3c7d4e-70da-1014-80b6-cd48bfa975fe	mononuclear phagocyte cluster 3	mononuclear phagocyte cluster 3	3	28	1.0	0	
profile:f0d5b7ed5d38df01d43e	biorxiv:5a3c7d4e-70da-1014-80b6-cd48bfa975fe	mononuclear phagocyte cluster 4	mononuclear phagocyte cluster 4	3	28	1.0	0	
profile:d76a41772db73bffe15d	biorxiv:5c1d40eb-7190-1014-a458-8ab6cf3c7650	ductal like cell	ductal-like cell	6	2	1.0	0	
profile:da851561a2e255bdd9b3	biorxiv:5c1d40eb-7190-1014-a458-8ab6cf3c7650	myoepithelial like cell	myoepithelial-like cell	6	2	1.0	0	
profile:cad3da4729acde041ced	biorxiv:5c1d40eb-7190-1014-a458-8ab6cf3c7650	proliferating ductal like cell	proliferating ductal-like cell	4	2	1.0	0	
profile:e41908caf8633565ed83	biorxiv:5daa9342-6d02-1014-8cb5-fa421631d820	exhausted cd8 t cell	exhausted CD8+ T cell	12	3	0.5	3	0.19444444444444442
profile:af6953577bc743584ae3	biorxiv:5daa9342-6d02-1014-8cb5-fa421631d820	naïve cd8 t cell	naïve CD8+ T cell	9	3	1.0	0	
profile:1b028c02026982e1f41c	biorxiv:5daa9342-6d02-1014-8cb5-fa421631d820	pre exhausted cd8 t cell	pre-exhausted CD8+ T cell	10	3	0.4	1	0.1
profile:823735320d22ca93418b	biorxiv:5dff1c13-6c00-1014-9211-b5130fed8524	activated neutrophil	activated neutrophil	4	7	1.0	0	
profile:580df2cb755643aa13a7	biorxiv:5dff1c13-6c00-1014-9211-b5130fed8524	cmv negative bystander cell	CMV-negative bystander cell	7	7	1.0	0	
profile:3e23939ba51a55212869	biorxiv:5dff1c13-6c00-1014-9211-b5130fed8524	cmv positive cell	CMV-positive cell	5	7	1.0	0	
profile:d62335fe903fa920fd64	biorxiv:5dff1c13-6c00-1014-9211-b5130fed8524	promyelocyte	promyelocyte	7	7	1.0	0	
profile:c52cf9d66071e12ac749	biorxiv:611722dd-8008-1014-b70e-fa0b81b0ac37	classical monocyte	classical monocyte	7	6	0.7142857142857143	9	0.0
profile:00609814d9266c3450dd	biorxiv:611722dd-8008-1014-b70e-fa0b81b0ac37	classical monocyte and cd4 effector memory t cell subpopulation	classical monocyte and CD4+ effector memory T cell subpopulation	5	6	0.6	0	
profile:ce869cbc6ca6b54e3d9c	biorxiv:611722dd-8008-1014-b70e-fa0b81b0ac37	classical monocyte subpopulation	classical monocyte subpopulation	4	6	1.0	0	
profile:932b212364469ab1e937	biorxiv:611722dd-8008-1014-b70e-fa0b81b0ac37	gzmh cd8 t cell	GZMH+ CD8+ T cell	5	6	1.0	0	
profile:e24ded20ee4c7f1e53da	biorxiv:611722dd-8008-1014-b70e-fa0b81b0ac37	naïve cd4 and cd8 t cell	naïve CD4+ and CD8+ T cell	3	6	1.0	0	
profile:a6e86df6e1de72d7f91c	biorxiv:611722dd-8008-1014-b70e-fa0b81b0ac37	plasmacytoid dendritic cell	plasmacytoid dendritic cell	3	6	1.0	14	0.0
profile:a2853db6ac146b163e06	biorxiv:611ca78b-6e32-1014-bb2a-be11d7247499	entorhinal cortex stellate cell	entorhinal cortex stellate cell	3	7	0.0	0	
profile:bc8f0bfda525f3baa10e	biorxiv:611ca78b-6e32-1014-bb2a-be11d7247499	human induced pluripotent stem cell derived stellate cell like neuron	human induced pluripotent stem cell-derived stellate cell-like neuron	5	7	0.0	0	
profile:ed42bab4ef15f7ca6cf6	biorxiv:611ca78b-6e32-1014-bb2a-be11d7247499	stellate cell like cell	stellate cell-like cell	4	7	0.0	0	
profile:6cd8fd5b9c202d77b68e	biorxiv:64ab9878-6ed8-1014-99e3-9a1ae6ef730b	plasma cell	plasma cell	3	0		22	0.2727272727272727
profile:71d8c2228ecb1e0309a1	biorxiv:653bfd04-6cbf-1014-864b-c74846f5cd96	igg secreting plasma cell	IgG-secreting plasma cell	5	8	0.8	0	
profile:1e66edddd2820b7cc84d	biorxiv:653bfd04-6cbf-1014-864b-c74846f5cd96	plasma cell	plasma cell	8	8	0.5	22	0.18181818181818182
profile:54e5471d361c2f4b4c3c	biorxiv:653bfd04-6cbf-1014-864b-c74846f5cd96	plasmablast and plasma cell	plasmablast and plasma cell	4	8	0.25	0	
profile:69aab8d8a73ba24aaac2	biorxiv:671955ed-77d7-1014-aa23-8c904fbe705b	stem like cell	stem-like cell	7	4	0.7142857142857143	1	0.0
profile:0724ded71a0e2d14272b	biorxiv:6c7d90a7-6cd2-1014-aa88-ae3f4e676730	cardiomyocyte	cardiomyocyte	9	15	0.6666666666666666	9	0.1111111111111111
profile:de23cf838bd71da8b796	biorxiv:6c7d90a7-6cd2-1014-aa88-ae3f4e676730	committed cardiomyocyte	committed cardiomyocyte	3	15	0.3333333333333333	0	
profile:4cf5e8b7a309bb5aea54	biorxiv:6c7d90a7-6cd2-1014-aa88-ae3f4e676730	definitive endoderm	definitive endoderm	3	15	0.3333333333333333	0	
profile:265a3a28af63e4ccf009	biorxiv:6c7d90a7-6cd2-1014-aa88-ae3f4e676730	outflow tract derivative cell	outflow tract derivative cell	7	15	0.7142857142857143	0	
profile:4d7efcd20129e432701c	biorxiv:6ca25eee-7853-1014-8aed-fc8cff0a87e5	alveolar epithelial type 2 signaling cell	alveolar epithelial type 2 signaling cell	3	49	0.6666666666666666	0	
profile:47f694818ea2e4583407	biorxiv:6ca25eee-7853-1014-8aed-fc8cff0a87e5	alveolar fibroblast	alveolar fibroblast	3	49	1.0	2	0.16666666666666666
profile:7f7a65824fa252976ca4	biorxiv:6ca25eee-7853-1014-8aed-fc8cff0a87e5	alveolar macrophage	alveolar macrophage	3	49	1.0	6	0.3333333333333333
profile:7f4d99156c71e4013fed	biorxiv:6ca25eee-7853-1014-8aed-fc8cff0a87e5	bronchiolar alveolar type 0 cell	bronchiolar alveolar type 0 cell	3	49	0.0	0	
