paper_key	paper_id	collection	organism	source_sha256	manuscript	title	title_key	article_key
hca:0238_10.1002_art.41813_55de40d8f6	0238_10.1002_art.41813_55de40d8f6	hca	homo_sapiens	sha256:cc89f0b860c261bbed2e7029ded500a7489ff2956212ec636d89902c5b0ccf89	data/hca/manuscripts/0238_10.1002_art.41813_55de40d8f6/manuscript.md			source:sha256:cc89f0b860c261bbed2e7029ded500a7489ff2956212ec636d89902c5b0ccf89
hca:0239_10.1038_s41467-021-24607-6_2a0350c2e5	0239_10.1038_s41467-021-24607-6_2a0350c2e5	hca	homo_sapiens	sha256:8cb811e5e84c3f8c0345936f52308c74d46bcb625f6f284283c7c995d847b232	data/hca/manuscripts/0239_10.1038_s41467-021-24607-6_2a0350c2e5/manuscript.md			source:sha256:8cb811e5e84c3f8c0345936f52308c74d46bcb625f6f284283c7c995d847b232
hca:0240_10.1038_s41591-020-1043-9_9c3b0c098a	0240_10.1038_s41591-020-1043-9_9c3b0c098a	hca	homo_sapiens	sha256:f699ddb356fa46340c587d0401b3ed2e3eeb5ee74dd9857f09e3fdeeeec6eb79	data/hca/manuscripts/0240_10.1038_s41591-020-1043-9_9c3b0c098a/manuscript.md			source:sha256:f699ddb356fa46340c587d0401b3ed2e3eeb5ee74dd9857f09e3fdeeeec6eb79
hca:0241_10.1038_s41467-019-10756-2_8390246f32	0241_10.1038_s41467-019-10756-2_8390246f32	hca	homo_sapiens	sha256:018be3a84a6021df9da0c52dea834c8c172023cc41e04f29d598f2bbec832c11	data/hca/manuscripts/0241_10.1038_s41467-019-10756-2_8390246f32/manuscript.md			source:sha256:018be3a84a6021df9da0c52dea834c8c172023cc41e04f29d598f2bbec832c11
hca:0242_10.1172_jci138519_8b328cd6bc	0242_10.1172_jci138519_8b328cd6bc	hca	homo_sapiens	sha256:076080b6afddbe6db438b7b106bbfe385d92efab6afaf34426de796676505f30	data/hca/manuscripts/0242_10.1172_jci138519_8b328cd6bc/manuscript.md			source:sha256:076080b6afddbe6db438b7b106bbfe385d92efab6afaf34426de796676505f30
hca:0243_10.1038_s41586-023-05915-x_2f4aafa6a2	0243_10.1038_s41586-023-05915-x_2f4aafa6a2	hca	homo_sapiens	sha256:11d4861f1c166b6c5288443a23512dd9f5ef292d3b1aa755c74f05feba418d69	data/hca/manuscripts/0243_10.1038_s41586-023-05915-x_2f4aafa6a2/manuscript.md			source:sha256:11d4861f1c166b6c5288443a23512dd9f5ef292d3b1aa755c74f05feba418d69
hca:0244_10.1038_s41586-019-1654-9_7c485e5190	0244_10.1038_s41586-019-1654-9_7c485e5190	hca	homo_sapiens	sha256:c10201501ca736e0e2d0d986e9da777f2aea633b70f43d00c890d35d6502e385	data/hca/manuscripts/0244_10.1038_s41586-019-1654-9_7c485e5190/manuscript.md			source:sha256:c10201501ca736e0e2d0d986e9da777f2aea633b70f43d00c890d35d6502e385
hca:0245_10.1007_s00018-022-04183-8_4730063570	0245_10.1007_s00018-022-04183-8_4730063570	hca	homo_sapiens	sha256:297ae7647081cf24ad0879da00eb0a941a8673c4fd3de524c4004e97ac286baa	data/hca/manuscripts/0245_10.1007_s00018-022-04183-8_4730063570/manuscript.md			source:sha256:297ae7647081cf24ad0879da00eb0a941a8673c4fd3de524c4004e97ac286baa
hca:0247_10.1038_s41591-018-0096-5_140f8f392a	0247_10.1038_s41591-018-0096-5_140f8f392a	hca	homo_sapiens	sha256:ff69e6b4fcc9de684733e555228210105be9597e64153628207036d3228967d1	data/hca/manuscripts/0247_10.1038_s41591-018-0096-5_140f8f392a/manuscript.md			source:sha256:ff69e6b4fcc9de684733e555228210105be9597e64153628207036d3228967d1
hca:0248_10.1016_j.stem.2020.12.001_c5f98f4c3c	0248_10.1016_j.stem.2020.12.001_c5f98f4c3c	hca	homo_sapiens	sha256:3dc12674b27134e25beb8af725e5fc6a66b155749d4830a5dd4772dbea75134a	data/hca/manuscripts/0248_10.1016_j.stem.2020.12.001_c5f98f4c3c/manuscript.md			source:sha256:3dc12674b27134e25beb8af725e5fc6a66b155749d4830a5dd4772dbea75134a
hca:0249_10.1038_s41588-021-00801-6_bd85f761cf	0249_10.1038_s41588-021-00801-6_bd85f761cf	hca	homo_sapiens	sha256:d59b645a68c6bb2eb729de7d047d2ab80f2118d7059519b4b515a9380afe4cae	data/hca/manuscripts/0249_10.1038_s41588-021-00801-6_bd85f761cf/manuscript.md			source:sha256:d59b645a68c6bb2eb729de7d047d2ab80f2118d7059519b4b515a9380afe4cae
hca:0250_10.1126_sciimmunol.aan8664_c5aa305903	0250_10.1126_sciimmunol.aan8664_c5aa305903	hca	homo_sapiens	sha256:60bb7fadb1dc3d3bae180ee25dc55471d946e94d25ecb1be9595f22686fb487b	data/hca/manuscripts/0250_10.1126_sciimmunol.aan8664_c5aa305903/manuscript.md			source:sha256:60bb7fadb1dc3d3bae180ee25dc55471d946e94d25ecb1be9595f22686fb487b
hca:0251_10.1038_s41588-023-01298-x_c85e8d4857	0251_10.1038_s41588-023-01298-x_c85e8d4857	hca	homo_sapiens	sha256:9a027bea547cb562b3b423391864c963813918e208ffddabf5d3aeae279b4d68	data/hca/manuscripts/0251_10.1038_s41588-023-01298-x_c85e8d4857/manuscript.md			source:sha256:9a027bea547cb562b3b423391864c963813918e208ffddabf5d3aeae279b4d68
hca:0252_10.1073_pnas.2025813118_95804f2d74	0252_10.1073_pnas.2025813118_95804f2d74	hca	homo_sapiens	sha256:0705c59932e33013ac30f2a0a13f418220545991143eacb9e15dc5d88d3950af	data/hca/manuscripts/0252_10.1073_pnas.2025813118_95804f2d74/manuscript.md			source:sha256:0705c59932e33013ac30f2a0a13f418220545991143eacb9e15dc5d88d3950af
hca:0253_10.1038_s41587-019-0068-4_077f63be55	0253_10.1038_s41587-019-0068-4_077f63be55	hca	homo_sapiens	sha256:3b622a074f249bcdf96b14e8d9d148e7d5316f1f044dfceec64543e6b35b1637	data/hca/manuscripts/0253_10.1038_s41587-019-0068-4_077f63be55/manuscript.md			source:sha256:3b622a074f249bcdf96b14e8d9d148e7d5316f1f044dfceec64543e6b35b1637
hca:0254_10.1101_2021.04.04.438388_f25c502cab	0254_10.1101_2021.04.04.438388_f25c502cab	hca	homo_sapiens	sha256:65f55cf31a333765f938e194bd937e6b895fdb1c5fe41981b8f3745c20d22bc7	data/hca/manuscripts/0254_10.1101_2021.04.04.438388_f25c502cab/manuscript.md	Profiling of transcribed cis-regulatory elements in single cells	profiling of transcribed cis regulatory elements in single cells	title:profiling of transcribed cis regulatory elements in single cells
hca:0255_10.1183_13993003.02441-2018_9965f84ef5	0255_10.1183_13993003.02441-2018_9965f84ef5	hca	homo_sapiens	sha256:3e1e36301d711e378ca834a9e7ea151c6dc40f04b8d6e6ea027580e96449338e	data/hca/manuscripts/0255_10.1183_13993003.02441-2018_9965f84ef5/manuscript.md			source:sha256:3e1e36301d711e378ca834a9e7ea151c6dc40f04b8d6e6ea027580e96449338e
hca:0256_10.1038_nbt.2859_240ea4136e	0256_10.1038_nbt.2859_240ea4136e	hca	homo_sapiens	sha256:0ae9bec90cbd70acca7f3fa54baf4afdd8b937599bddee596d7e970ed7636a7d	data/hca/manuscripts/0256_10.1038_nbt.2859_240ea4136e/manuscript.md			source:sha256:0ae9bec90cbd70acca7f3fa54baf4afdd8b937599bddee596d7e970ed7636a7d
hca:0259_10.1038_s41590-019-0425-y_86ec5764bb	0259_10.1038_s41590-019-0425-y_86ec5764bb	hca	homo_sapiens	sha256:23ef132b9a0dc92a63973ca990051b8b01efe63a539fe051ea71130caba57a0f	data/hca/manuscripts/0259_10.1038_s41590-019-0425-y_86ec5764bb/manuscript.md			source:sha256:23ef132b9a0dc92a63973ca990051b8b01efe63a539fe051ea71130caba57a0f
hca:0260_10.1084_jem.20190811_d700cd1f81	0260_10.1084_jem.20190811_d700cd1f81	hca	homo_sapiens	sha256:86f5c5b6c593a8e56ed85f361805d2d3805a6b505b830e1d24b2ecf50fa0323b	data/hca/manuscripts/0260_10.1084_jem.20190811_d700cd1f81/manuscript.md			source:sha256:86f5c5b6c593a8e56ed85f361805d2d3805a6b505b830e1d24b2ecf50fa0323b
hca:0261_10.1038_s41467-020-20082-7_77f7a74c30	0261_10.1038_s41467-020-20082-7_77f7a74c30	hca	homo_sapiens	sha256:54a61ee8f5c5b25720acf3ae696356eb9b5a8a86c9205e4f4945586876d067d9	data/hca/manuscripts/0261_10.1038_s41467-020-20082-7_77f7a74c30/manuscript.md			source:sha256:54a61ee8f5c5b25720acf3ae696356eb9b5a8a86c9205e4f4945586876d067d9
hca:0262_10.1038_s41586-018-0698-6_e4aeb353b8	0262_10.1038_s41586-018-0698-6_e4aeb353b8	hca	homo_sapiens	sha256:fdfc473eb4f638eae608715d41efdb8c4d5ebe8d6a779514a86adea92c610376	data/hca/manuscripts/0262_10.1038_s41586-018-0698-6_e4aeb353b8/manuscript.md			source:sha256:fdfc473eb4f638eae608715d41efdb8c4d5ebe8d6a779514a86adea92c610376
hca:0263_10.1126_science.abq3061_cd915f6391	0263_10.1126_science.abq3061_cd915f6391	hca	homo_sapiens	sha256:9d93ed54e666cf002af44c176d59075851c74e9464bd9e7c61931175b8bdf97b	data/hca/manuscripts/0263_10.1126_science.abq3061_cd915f6391/manuscript.md			source:sha256:9d93ed54e666cf002af44c176d59075851c74e9464bd9e7c61931175b8bdf97b
hca:0264_10.1186_s13059-022-02677-z_ec9d743757	0264_10.1186_s13059-022-02677-z_ec9d743757	hca	homo_sapiens	sha256:471d642c4d96cf1788a16d58f331fdd3082042276613992f96be6627f31c71fb	data/hca/manuscripts/0264_10.1186_s13059-022-02677-z_ec9d743757/manuscript.md			source:sha256:471d642c4d96cf1788a16d58f331fdd3082042276613992f96be6627f31c71fb
hca:0265_10.1038_s41591-019-0750-6_ba0c7c2ce5	0265_10.1038_s41591-019-0750-6_ba0c7c2ce5	hca	homo_sapiens	sha256:f5e29ff6d43663bdbd43eea35729c33a1e8f35d92e6d755ee78f4a20dfff353a	data/hca/manuscripts/0265_10.1038_s41591-019-0750-6_ba0c7c2ce5/manuscript.md			source:sha256:f5e29ff6d43663bdbd43eea35729c33a1e8f35d92e6d755ee78f4a20dfff353a
hca:0266_10.1016_j.neuron.2021.05.003_0cca870e2c	0266_10.1016_j.neuron.2021.05.003_0cca870e2c	hca	homo_sapiens	sha256:65dc8ac0ca70e4416329ae46b82dae432c5c960d9f3374efbc8914d821051c55	data/hca/manuscripts/0266_10.1016_j.neuron.2021.05.003_0cca870e2c/manuscript.md			source:sha256:65dc8ac0ca70e4416329ae46b82dae432c5c960d9f3374efbc8914d821051c55
hca:0267_10.1038_s41586-019-1631-3_36f09e3445	0267_10.1038_s41586-019-1631-3_36f09e3445	hca	homo_sapiens	sha256:565020e692221e7907ee88b076a6174bca8b7f65146beb2d9f5bcc668b39e1b4	data/hca/manuscripts/0267_10.1038_s41586-019-1631-3_36f09e3445/manuscript.md			source:sha256:565020e692221e7907ee88b076a6174bca8b7f65146beb2d9f5bcc668b39e1b4
hca:0268_10.1007_s00395-021-00897-1_9d51738bc0	0268_10.1007_s00395-021-00897-1_9d51738bc0	hca	homo_sapiens	sha256:f28172474a19219608c13d1b46149860287f9d4189b1761e7389321ae99d3a91	data/hca/manuscripts/0268_10.1007_s00395-021-00897-1_9d51738bc0/manuscript.md			source:sha256:f28172474a19219608c13d1b46149860287f9d4189b1761e7389321ae99d3a91
hca:0269_10.1016_j.xgen.2022.100142_dd45161589	0269_10.1016_j.xgen.2022.100142_dd45161589	hca	homo_sapiens	sha256:326dc986dc90a9f6b19ede2f09e65ff2b3d8fe336e9cd4311a34623448a6a145	data/hca/manuscripts/0269_10.1016_j.xgen.2022.100142_dd45161589/manuscript.md			source:sha256:326dc986dc90a9f6b19ede2f09e65ff2b3d8fe336e9cd4311a34623448a6a145
hca:0270_10.1038_s41467-022-30557-4_ba2c76ba96	0270_10.1038_s41467-022-30557-4_ba2c76ba96	hca	homo_sapiens	sha256:994a63de7475ed25c5efc7501de7fe0b7943bbc4696425dfaaccf10f1b56a65e	data/hca/manuscripts/0270_10.1038_s41467-022-30557-4_ba2c76ba96/manuscript.md			source:sha256:994a63de7475ed25c5efc7501de7fe0b7943bbc4696425dfaaccf10f1b56a65e
hca:0271_10.1038_s41591-021-01296-8_efdcdd17f5	0271_10.1038_s41591-021-01296-8_efdcdd17f5	hca	homo_sapiens	sha256:ef73f849eda2fa7ccaee36cc23c2ae9346b2822a364d1f34cfa58de1560c3e8e	data/hca/manuscripts/0271_10.1038_s41591-021-01296-8_efdcdd17f5/manuscript.md			source:sha256:ef73f849eda2fa7ccaee36cc23c2ae9346b2822a364d1f34cfa58de1560c3e8e
hca:0272_10.1016_j.cell.2020.04.035_15a2d05837	0272_10.1016_j.cell.2020.04.035_15a2d05837	hca	homo_sapiens	sha256:cb10b494ce6d5e5c7732265423459651b57b51d2f7a61e496ed774fa98d9e306	data/hca/manuscripts/0272_10.1016_j.cell.2020.04.035_15a2d05837/manuscript.md			source:sha256:cb10b494ce6d5e5c7732265423459651b57b51d2f7a61e496ed774fa98d9e306
hca:0273_10.15252_embj.20105114_43aa56d0ae	0273_10.15252_embj.20105114_43aa56d0ae	hca	homo_sapiens	sha256:2efd2d9a3a3cfcc2aa553721196f1c6807088e23ca03a20bb8435608f4697d7e	data/hca/manuscripts/0273_10.15252_embj.20105114_43aa56d0ae/manuscript.md			source:sha256:2efd2d9a3a3cfcc2aa553721196f1c6807088e23ca03a20bb8435608f4697d7e
hca:0274_10.1016_j.isci.2021.103592_3ec037cca1	0274_10.1016_j.isci.2021.103592_3ec037cca1	hca	homo_sapiens	sha256:24c58e16d995efe3e176490b43f728e26716b147cc3c10edb667a2655f734792	data/hca/manuscripts/0274_10.1016_j.isci.2021.103592_3ec037cca1/manuscript.md			source:sha256:24c58e16d995efe3e176490b43f728e26716b147cc3c10edb667a2655f734792
hca:0275_10.1016_j.cell.2020.08.001_8e5789b307	0275_10.1016_j.cell.2020.08.001_8e5789b307	hca	homo_sapiens	sha256:8059cff93894124a04c967bc9e6d3f56f9d7f3dd5bd58e68a76e38066c7c61a3	data/hca/manuscripts/0275_10.1016_j.cell.2020.08.001_8e5789b307/manuscript.md			source:sha256:8059cff93894124a04c967bc9e6d3f56f9d7f3dd5bd58e68a76e38066c7c61a3
hca:0276_10.1161_circulationaha.120.051921_99b9da8ca5	0276_10.1161_circulationaha.120.051921_99b9da8ca5	hca	homo_sapiens	sha256:f1a717c1ba709dd5d2e02e2a37aaf8a8f4edd57d4511e2e3d85aa0cb692828dc	data/hca/manuscripts/0276_10.1161_circulationaha.120.051921_99b9da8ca5/manuscript.md			source:sha256:f1a717c1ba709dd5d2e02e2a37aaf8a8f4edd57d4511e2e3d85aa0cb692828dc
hca:0277_10.1038_s41467-024-50853-5_ed4f7a095d	0277_10.1038_s41467-024-50853-5_ed4f7a095d	hca	homo_sapiens	sha256:fa7f36917142a6ec7644ab9eaa91db91d74b9a424db1786ee619398f4aa38b1c	data/hca/manuscripts/0277_10.1038_s41467-024-50853-5_ed4f7a095d/manuscript.md			source:sha256:fa7f36917142a6ec7644ab9eaa91db91d74b9a424db1786ee619398f4aa38b1c
hca:0278_10.1007_s10911-020-09466-z_d1b799dcf6	0278_10.1007_s10911-020-09466-z_d1b799dcf6	hca	homo_sapiens	sha256:5b3e493fed2eb94b081533e57ab59ca2a8646f7a5548612236739b1875b800c2	data/hca/manuscripts/0278_10.1007_s10911-020-09466-z_d1b799dcf6/manuscript.md			source:sha256:5b3e493fed2eb94b081533e57ab59ca2a8646f7a5548612236739b1875b800c2
hca:0279_10.1186_s12860-019-0199-y_bf14d4299c	0279_10.1186_s12860-019-0199-y_bf14d4299c	hca	homo_sapiens	sha256:2d7ff546aae2ff1c0f8f578b326622119bfc1efc1371709cd0eac8ee2c91fa6b	data/hca/manuscripts/0279_10.1186_s12860-019-0199-y_bf14d4299c/manuscript.md			source:sha256:2d7ff546aae2ff1c0f8f578b326622119bfc1efc1371709cd0eac8ee2c91fa6b
hca:0280_10.1681_asn.2017080890_022062f455	0280_10.1681_asn.2017080890_022062f455	hca	homo_sapiens	sha256:9a183c98683eeef606c434d8d04fdbc65fbf0c80064a1bb9fa8b9c3c21784c53	data/hca/manuscripts/0280_10.1681_asn.2017080890_022062f455/manuscript.md			source:sha256:9a183c98683eeef606c434d8d04fdbc65fbf0c80064a1bb9fa8b9c3c21784c53
hca:0281_10.1016_j.devcel.2019.06.001_238d93bfef	0281_10.1016_j.devcel.2019.06.001_238d93bfef	hca	homo_sapiens	sha256:982fb4d63f7ce444f62c9c296c7664b2110b76b5703f10db731d82354612a412	data/hca/manuscripts/0281_10.1016_j.devcel.2019.06.001_238d93bfef/manuscript.md			source:sha256:982fb4d63f7ce444f62c9c296c7664b2110b76b5703f10db731d82354612a412
hca:0282_10.1016_j.stem.2020.06.006_67000edb63	0282_10.1016_j.stem.2020.06.006_67000edb63	hca	homo_sapiens	sha256:1d33aaa6dc8cd0c58133dfa1f2bba452c937dbd2bde79e13c4e665d860d76fac	data/hca/manuscripts/0282_10.1016_j.stem.2020.06.006_67000edb63/manuscript.md			source:sha256:1d33aaa6dc8cd0c58133dfa1f2bba452c937dbd2bde79e13c4e665d860d76fac
hca:0283_10.1161_circulationaha.120.052318_08d58c2441	0283_10.1161_circulationaha.120.052318_08d58c2441	hca	homo_sapiens	sha256:472eb0f3c517bb643c3041ff08f6bbb595ef6f55411268d4b0f89f269fc095ad	data/hca/manuscripts/0283_10.1161_circulationaha.120.052318_08d58c2441/manuscript.md			source:sha256:472eb0f3c517bb643c3041ff08f6bbb595ef6f55411268d4b0f89f269fc095ad
hca:0284_10.1002_hep4.1854_fe09f5fe1e	0284_10.1002_hep4.1854_fe09f5fe1e	hca	homo_sapiens	sha256:9d5e52eacfd4ae9c8a3b0c728cc68973544de7148540a009055e057105d51067	data/hca/manuscripts/0284_10.1002_hep4.1854_fe09f5fe1e/manuscript.md			source:sha256:9d5e52eacfd4ae9c8a3b0c728cc68973544de7148540a009055e057105d51067
hca:0285_10.26502_fccm.92920277_c5e967ab20	0285_10.26502_fccm.92920277_c5e967ab20	hca	homo_sapiens	sha256:ba12138076e672dfb4909dbed09cef6e154ba3293c3e3d29b0f7e0f3df22ad3e	data/hca/manuscripts/0285_10.26502_fccm.92920277_c5e967ab20/manuscript.md			source:sha256:ba12138076e672dfb4909dbed09cef6e154ba3293c3e3d29b0f7e0f3df22ad3e
hca:0286_10.1038_s41467-018-06318-7_d818827349	0286_10.1038_s41467-018-06318-7_d818827349	hca	homo_sapiens	sha256:c1db0c629796c4f4c8632ac66dfee93df76f3d32ccfaccbc389fad6cd27a9ec4	data/hca/manuscripts/0286_10.1038_s41467-018-06318-7_d818827349/manuscript.md			source:sha256:c1db0c629796c4f4c8632ac66dfee93df76f3d32ccfaccbc389fad6cd27a9ec4
hca:0287_10.1101_gr.228080.117_9206d994b7	0287_10.1101_gr.228080.117_9206d994b7	hca	homo_sapiens	sha256:c92a07e203c61ade787bdd9bea48f667f6cd368db8db904f328ce4d18412b896	data/hca/manuscripts/0287_10.1101_gr.228080.117_9206d994b7/manuscript.md			source:sha256:c92a07e203c61ade787bdd9bea48f667f6cd368db8db904f328ce4d18412b896
hca:0289_10.1172_jci.insight.93009_72829a2871	0289_10.1172_jci.insight.93009_72829a2871	hca	homo_sapiens	sha256:5a6bfad4119a52c10ffaa7ecff414d5e93ae14acaf728a374126241f8684e911	data/hca/manuscripts/0289_10.1172_jci.insight.93009_72829a2871/manuscript.md			source:sha256:5a6bfad4119a52c10ffaa7ecff414d5e93ae14acaf728a374126241f8684e911
hca:0290_10.1101_235499_566cff6e3c	0290_10.1101_235499_566cff6e3c	hca	homo_sapiens	sha256:5d26a1eb2f5c31e99993fb3bef81a497718982b8e1f01642477230e024479fa0	data/hca/manuscripts/0290_10.1101_235499_566cff6e3c/manuscript.md			source:sha256:5d26a1eb2f5c31e99993fb3bef81a497718982b8e1f01642477230e024479fa0
hca:0291_10.1016_j.cell.2019.06.024_7d6cf2f1e2	0291_10.1016_j.cell.2019.06.024_7d6cf2f1e2	hca	homo_sapiens	sha256:4f5741e2e48c9c44825aa796b3f5238580d37e2c0dec21e7cc4dae07bc2e3d06	data/hca/manuscripts/0291_10.1016_j.cell.2019.06.024_7d6cf2f1e2/manuscript.md			source:sha256:4f5741e2e48c9c44825aa796b3f5238580d37e2c0dec21e7cc4dae07bc2e3d06
hca:0292_10.1371_journal.pone.0225466_ac5a0b0b14	0292_10.1371_journal.pone.0225466_ac5a0b0b14	hca	homo_sapiens	sha256:01a98549de325ec8f94c23f921daa6661f1b6205b1e4d5abc1bbb8dde8845f2b	data/hca/manuscripts/0292_10.1371_journal.pone.0225466_ac5a0b0b14/manuscript.md			source:sha256:01a98549de325ec8f94c23f921daa6661f1b6205b1e4d5abc1bbb8dde8845f2b
hca:0293_10.1172_jci.insight.150861_5764a5bfad	0293_10.1172_jci.insight.150861_5764a5bfad	hca	homo_sapiens	sha256:a596e3ae105827dfc77455da2a62ef9bcc0ee29143f6a03fa98ff0e8bd6b261f	data/hca/manuscripts/0293_10.1172_jci.insight.150861_5764a5bfad/manuscript.md			source:sha256:a596e3ae105827dfc77455da2a62ef9bcc0ee29143f6a03fa98ff0e8bd6b261f
hca:0294_10.1038_ni.3368_b6f196ee59	0294_10.1038_ni.3368_b6f196ee59	hca	homo_sapiens	sha256:31f2701f1bd11eb5ba10ad31231810f73fc1f7dce15e2ed637878f70810e2947	data/hca/manuscripts/0294_10.1038_ni.3368_b6f196ee59/manuscript.md			source:sha256:31f2701f1bd11eb5ba10ad31231810f73fc1f7dce15e2ed637878f70810e2947
hca:0295_10.1016_j.isci.2021.102551_1c1e582cdd	0295_10.1016_j.isci.2021.102551_1c1e582cdd	hca	homo_sapiens	sha256:d81c95364c85ea8aeb6a0dbf5dbeaa2b0d95c3737f251d676c56e84528be526b	data/hca/manuscripts/0295_10.1016_j.isci.2021.102551_1c1e582cdd/manuscript.md			source:sha256:d81c95364c85ea8aeb6a0dbf5dbeaa2b0d95c3737f251d676c56e84528be526b
hca:0296_10.1038_s41467-021-25328-6_8814b43a21	0296_10.1038_s41467-021-25328-6_8814b43a21	hca	homo_sapiens	sha256:c748e426f699fc861e240f93d82d84a0d6aa8cb9a8182971404e58fc2a93b113	data/hca/manuscripts/0296_10.1038_s41467-021-25328-6_8814b43a21/manuscript.md			source:sha256:c748e426f699fc861e240f93d82d84a0d6aa8cb9a8182971404e58fc2a93b113
hca:0297_10.1038_s42003-021-02223-w_f1c781baae	0297_10.1038_s42003-021-02223-w_f1c781baae	hca	homo_sapiens	sha256:341c0a70c4c03db529de030e1bbf5131069a1184edb768c3f3ff797b675506db	data/hca/manuscripts/0297_10.1038_s42003-021-02223-w_f1c781baae/manuscript.md			source:sha256:341c0a70c4c03db529de030e1bbf5131069a1184edb768c3f3ff797b675506db
hca:0298_10.1101_2021.07.28.453839_0003c16e5c	0298_10.1101_2021.07.28.453839_0003c16e5c	hca	homo_sapiens	sha256:e4198fb8ab9d2e3b307cdfdd4eecba5a0af624fb62b9e7ca63fe59b4a14a0ac8	data/hca/manuscripts/0298_10.1101_2021.07.28.453839_0003c16e5c/manuscript.md			source:sha256:e4198fb8ab9d2e3b307cdfdd4eecba5a0af624fb62b9e7ca63fe59b4a14a0ac8
hca:0299_10.1038_s41467-019-11266-x_d55119ff52	0299_10.1038_s41467-019-11266-x_d55119ff52	hca	homo_sapiens	sha256:436823ff9164dcf79c606fdfc01c716b873f71fbc01babc783feed83014af8a8	data/hca/manuscripts/0299_10.1038_s41467-019-11266-x_d55119ff52/manuscript.md			source:sha256:436823ff9164dcf79c606fdfc01c716b873f71fbc01babc783feed83014af8a8
hca:0300_10.1186_s13287-023-03256-0_d71fd1c1ed	0300_10.1186_s13287-023-03256-0_d71fd1c1ed	hca	homo_sapiens	sha256:7070f955c7945b655f3cdd8eb243f278e7ce2cbfa6aae6f12ff15e59c75fc711	data/hca/manuscripts/0300_10.1186_s13287-023-03256-0_d71fd1c1ed/manuscript.md			source:sha256:7070f955c7945b655f3cdd8eb243f278e7ce2cbfa6aae6f12ff15e59c75fc711
hca:0301_10.1101_2023.11.07.566105_6b05614dad	0301_10.1101_2023.11.07.566105_6b05614dad	hca	homo_sapiens	sha256:8a219bfb8f636287efcde6dd417f2c61d0fcd4a5ca7204e6ca9014f7defee5d5	data/hca/manuscripts/0301_10.1101_2023.11.07.566105_6b05614dad/manuscript.md	Integrated multi-omics single cell atlas of the human retina	integrated multi omics single cell atlas of the human retina	title:integrated multi omics single cell atlas of the human retina
hca:0302_10.1016_j.isci.2022.104772_3e028c0be0	0302_10.1016_j.isci.2022.104772_3e028c0be0	hca	homo_sapiens	sha256:94535d0d70f7211809fb7502f2512ae398f64fb39eb775d1f7b3ee316ca7ec88	data/hca/manuscripts/0302_10.1016_j.isci.2022.104772_3e028c0be0/manuscript.md			source:sha256:94535d0d70f7211809fb7502f2512ae398f64fb39eb775d1f7b3ee316ca7ec88
hca:0304_10.1126_sciimmunol.abg5539_d30f748444	0304_10.1126_sciimmunol.abg5539_d30f748444	hca	homo_sapiens	sha256:cc5d6f070bdd0fe20ed730ed1a05c9e746aa853859def2ea2588ec1c3da61c86	data/hca/manuscripts/0304_10.1126_sciimmunol.abg5539_d30f748444/manuscript.md			source:sha256:cc5d6f070bdd0fe20ed730ed1a05c9e746aa853859def2ea2588ec1c3da61c86
hca:0305_10.1158_0008-5472.can-19-2306_dd7931fca8	0305_10.1158_0008-5472.can-19-2306_dd7931fca8	hca	homo_sapiens	sha256:6edbd42424e06f6f7d562ee2ef1a974670ca1af18d5c15067fc8c8835a2f55e4	data/hca/manuscripts/0305_10.1158_0008-5472.can-19-2306_dd7931fca8/manuscript.md			source:sha256:6edbd42424e06f6f7d562ee2ef1a974670ca1af18d5c15067fc8c8835a2f55e4
hca:0306_10.1038_s41467-021-22368-w_5524560e05	0306_10.1038_s41467-021-22368-w_5524560e05	hca	homo_sapiens	sha256:413039053dfae66c9f4fbba29566bceaf3d41acbadc80a93604dd4f3adb4cd98	data/hca/manuscripts/0306_10.1038_s41467-021-22368-w_5524560e05/manuscript.md			source:sha256:413039053dfae66c9f4fbba29566bceaf3d41acbadc80a93604dd4f3adb4cd98
hca:0307_10.1038_s41419-021-03724-6_32b837a8da	0307_10.1038_s41419-021-03724-6_32b837a8da	hca	homo_sapiens	sha256:a5a579649c1c0d811aa5b92dd37049c8e1b0275b52cce7bd5b0662e4a9a266e6	data/hca/manuscripts/0307_10.1038_s41419-021-03724-6_32b837a8da/manuscript.md			source:sha256:a5a579649c1c0d811aa5b92dd37049c8e1b0275b52cce7bd5b0662e4a9a266e6
hca:0308_10.1242_dev.199711_724ab19d33	0308_10.1242_dev.199711_724ab19d33	hca	homo_sapiens	sha256:356ab3095fb1bfa589e943d0944a3599d24e06f33762b3c3a34013dd2db2ca51	data/hca/manuscripts/0308_10.1242_dev.199711_724ab19d33/manuscript.md			source:sha256:356ab3095fb1bfa589e943d0944a3599d24e06f33762b3c3a34013dd2db2ca51
hca:0309_10.1101_721258_f9cb0ad906	0309_10.1101_721258_f9cb0ad906	hca	homo_sapiens	sha256:e95b571a6cc7fd43dfe2aca1d6919116ce6af61f52b93938ff106e452ce16993	data/hca/manuscripts/0309_10.1101_721258_f9cb0ad906/manuscript.md	Single cell transcriptome atlas of immune cells in human small intestine and in celiac disease	single cell transcriptome atlas of immune cells in human small intestine and in celiac disease	title:single cell transcriptome atlas of immune cells in human small intestine and in celiac disease
